2026-08-07 16:02:25,111 | INFO | werkzeug | [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
2026-08-07 17:11:01,959 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:11:01] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:11:09,952 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:11:09] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:11:17,959 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:11:17] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:11:25,951 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:11:25] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:11:33,955 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:11:33] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:11:41,963 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:11:41] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:11:49,956 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:11:49] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:11:57,949 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:11:57] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:12:05,955 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:12:05] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:12:13,963 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:12:13] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:12:21,955 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:12:21] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:12:29,961 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:12:29] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:12:37,959 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:12:37] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:12:45,960 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:12:45] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:12:53,953 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:12:53] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:13:01,952 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:13:01] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:13:09,952 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:13:09] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:13:17,961 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:13:17] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:13:25,954 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:13:25] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:13:33,960 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:13:33] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:13:41,964 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:13:41] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:13:49,959 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:13:49] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:13:57,953 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:13:57] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:14:05,963 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:14:05] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:14:13,965 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:14:13] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:14:21,955 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:14:21] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:14:29,965 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:14:29] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:14:37,960 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:14:37] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:14:45,962 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:14:45] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:14:53,955 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:14:53] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:15:01,962 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:15:01] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:15:09,956 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:15:09] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:15:17,962 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:15:17] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:15:25,955 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:15:25] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:15:33,963 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:15:33] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:15:41,954 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:15:41] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:15:49,963 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:15:49] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:15:57,958 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:15:57] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:16:05,959 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:16:05] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:16:13,952 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:16:13] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:16:21,960 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:16:21] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:16:29,956 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:16:29] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:16:37,957 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:16:37] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:16:45,951 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:16:45] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:16:53,958 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:16:53] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:17:01,954 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:17:01] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:17:09,956 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:17:09] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:17:17,960 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:17:17] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:17:25,962 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:17:25] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:17:33,963 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:17:33] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:17:41,961 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:17:41] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:17:49,963 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:17:49] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:17:57,960 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:17:57] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:18:05,951 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:18:05] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:18:13,956 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:18:13] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:18:21,961 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:18:21] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:18:29,953 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:18:29] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:18:37,961 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:18:37] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:18:45,953 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:18:45] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:18:53,963 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:18:53] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:19:01,962 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:19:01] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:19:09,966 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:19:09] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:19:17,954 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:19:17] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:19:25,959 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:19:25] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:19:33,952 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:19:33] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:19:41,963 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:19:41] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:19:49,952 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:19:49] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:19:57,962 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:19:57] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:20:05,957 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:20:05] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:20:13,951 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:20:13] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:20:21,953 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:20:21] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:20:29,959 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:20:29] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:20:37,964 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:20:37] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:20:45,958 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:20:45] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:20:53,963 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:20:53] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:21:01,955 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:21:01] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:21:09,951 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:21:09] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:21:17,953 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:21:17] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:21:25,962 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:21:25] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:21:33,955 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:21:33] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:21:41,963 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:21:41] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:21:49,956 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:21:49] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:21:57,965 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:21:57] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:22:05,965 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:22:05] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:22:13,963 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:22:13] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:22:21,953 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:22:21] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:22:29,958 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:22:29] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:22:37,953 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:22:37] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:22:45,960 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:22:45] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:33:31,777 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:33:31] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:33:31,779 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:33:31] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
2026-08-07 17:33:32,743 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:33:32] "GET /admin/crm HTTP/1.1" 200 -
2026-08-07 17:33:32,760 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:33:32] "[36mGET /static/css/style.css?v=23 HTTP/1.1[0m" 304 -
2026-08-07 17:33:32,776 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:33:32] "[36mGET /static/css/design-system.css?v=rc2-3-2 HTTP/1.1[0m" 304 -
2026-08-07 17:33:32,784 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:33:32] "[36mGET /static/css/crm-dashboard.css?v=1 HTTP/1.1[0m" 304 -
2026-08-07 17:33:32,786 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:33:32] "[36mGET /static/js/crm-dashboard.js?v=1 HTTP/1.1[0m" 304 -
2026-08-07 17:33:32,786 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:33:32] "[36mGET /static/img/bytech-agenda-icon.png HTTP/1.1[0m" 304 -
2026-08-07 17:33:32,806 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:33:32] "[35m[1mGET /static/sounds/notification_message-nada-9-326002.mp3?v=20 HTTP/1.1[0m" 206 -
2026-08-07 17:33:32,811 | INFO | werkzeug | 127.0.0.1 - - [07/Aug/2026 17:33:32] "GET /admin/api/ultimo-agendamento HTTP/1.1" 200 -
